[run number],spawn-kill,gain-immunity,lambda,end-infection-rate,end-infection-prob,latent-period,network-type,set-state-by,plot-metric,auto-set,infection-prob,infection-rate,min-deg,d,end-latency-rate,model-time,num-nodes,num/frac,set-state-to,time-step,end-latency-prob,[step],count turtles with [removed?],ticks
36,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,100,13
37,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
38,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
39,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
40,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
41,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,100,14
42,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
43,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
44,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
45,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
46,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
47,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
48,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
49,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
50,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,100,13
51,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
52,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,18,100,18
53,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
54,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
55,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
56,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
57,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
58,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
59,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
60,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
61,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,7,100,7
62,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
63,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
64,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
65,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
66,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
67,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
68,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
69,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
70,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
71,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
72,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
73,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
74,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,100,14
75,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
76,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
77,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
78,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
79,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
80,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
81,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
82,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
83,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
84,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
85,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
86,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
87,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
88,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,18,100,18
89,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
90,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
91,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
92,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,9,100,9
93,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
94,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
95,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
96,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
97,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
98,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,100,12
99,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,100,8
100,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
101,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
102,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,97,11
103,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,92,10
104,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,97,10
105,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,97,12
106,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,15,93,15
107,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
108,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,95,13
109,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,98,14
110,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,97,12
111,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,16,100,16
112,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
113,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,99,12
114,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,21,100,21
115,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,16,99,16
116,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
117,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,17,93,17
118,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,94,13
119,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,18,99,18
120,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,100,10
121,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,98,11
122,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,97,11
123,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,98,14
124,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,86,10
125,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,98,11
126,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,99,14
127,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,15,97,15
128,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,99,13
129,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,15,99,15
130,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,97,12
131,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,94,11
132,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,8,99,8
133,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,95,13
134,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,79,11
135,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,17,98,17
136,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,93,11
137,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,87,13
138,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,10,91,10
139,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,12,99,12
140,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,97,13
141,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,93,11
142,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,11,100,11
143,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,98,14
144,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,13,98,13
145,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,14,100,14
