[run number],spawn-kill,gain-immunity,lambda,end-infection-rate,end-infection-prob,latent-period,network-type,set-state-by,plot-metric,auto-set,infection-prob,infection-rate,min-deg,d,end-latency-rate,model-time,num-nodes,num/frac,set-state-to,time-step,end-latency-prob,[step],count turtles with [removed?],ticks
538,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
539,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
540,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
541,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
542,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
543,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
544,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
545,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
546,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
547,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
548,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
549,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
550,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,3,60,3
551,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
552,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
553,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
554,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
555,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
556,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
557,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
558,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
559,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
560,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
561,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
562,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
563,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
564,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
565,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
566,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
567,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
568,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
569,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
570,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
571,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
572,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
573,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
574,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
575,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
576,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
577,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
578,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
579,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
580,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
581,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
582,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
583,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
584,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
585,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
586,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
587,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
588,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
589,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
590,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
591,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
592,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
593,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
594,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
595,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
596,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
597,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
598,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,1,58,1
599,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
600,Spawn,TRUE,5,1,1,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.01,0.1,0,1,1,Discrete,100,1,Infectious,1,0.5,2,59,2
